dilution,mM_product,ug_per_mL_product_avgTPAMHET,mg_TPAeq,percent_depolymerization,mM_product_per_mg_enzyme,mmol_product_per_mg_enzyme,umol_product_per_mg_enzyme,mg_TPAeq_per_mg_enzyme,nmol_product_per_nM_enzyme,source_well,sample_id
,0,0,0,0,0,0,0,0,0,H1,ESM009
,0,0,0,0,0,0,0,0,0,H1,ESM009
,0,0,0,0,0,0,0,0,0,H1,ESM009
,0,0,0,0,0,0,0,0,0,H1,ESM009
,0,0,0,0,0,0,0,0,0,H1,ESM009
,0,0,0,0,0,0,0,0,0,A2,ESM010
,0,0,0,0,0,0,0,0,0,A2,ESM010
,0.03,6.5,0,0.09,6.91,0.003,3,0.57,0.06,A2,ESM010
,0,0,0,0,0,0,0,0,0,A2,ESM010
,0.04,7.79,0,0.11,8.28,0.004,4,0.69,0.09,A2,ESM010
,0,0,0,0,0,0,0,0,0,A2,ESM010
,0.05,9.45,0,0.14,10.05,0.005,5,0.83,0.11,A2,ESM010
,0,0,0,0,0,0,0,0,0,A2,ESM010
,0,0,0,0,0,0,0,0,0,B2,ESM011
,0,0,0,0,0,0,0,0,0,B2,ESM011
,0,0,0,0,0,0,0,0,0,B2,ESM011
,0,0,0,0,0,0,0,0,0,B2,ESM011
,0,0,0,0,0,0,0,0,0,B2,ESM011
,0,0,0,0,0,0,0,0,0,B2,ESM011
,0,0,0,0,0,0,0,0,0,B2,ESM011
,0,0,0,0,0,0,0,0,0,B2,ESM011
,0,0,0,0,0,0,0,0,0,B2,ESM011
,0,0,0,0,0,0,0,0,0,B2,ESM011
,0,0,0,0,0,0,0,0,0,B2,ESM011
,0,0,0,0,0,0,0,0,0,B2,ESM011
,0,0,0,0,0,0,0,0,0,B2,ESM011
,0,0,0,0,0,0,0,0,0,B2,ESM011
,0,0,0,0,0,0,0,0,0,B2,ESM011
,0,0,0,0,0,0,0,0,0,B2,ESM011
,0,0,0,0,0,0,0,0,0,B2,ESM011
,0,0,0,0,0,0,0,0,0,B2,ESM011
,0,0,0,0,0,0,0,0,0,B2,ESM011
,0,0,0,0,0,0,0,0,0,B2,ESM011
,0,0,0,0,0,0,0,0,0,B2,ESM011
,0,0,0,0,0,0,0,0,0,B2,ESM011
,0,0,0,0,0,0,0,0,0,B2,ESM011
,0,0,0,0,0,0,0,0,0,B2,ESM011
,0,0,0,0,0,0,0,0,0,B2,ESM011
,0,0,0,0,0,0,0,0,0,B2,ESM011
,0,0,0,0,0,0,0,0,0,B2,ESM011
,0,0,0,0,0,0,0,0,0,B2,ESM011
,0,0,0,0,0,0,0,0,0,B2,ESM011
,0,0,0,0,0,0,0,0,0,B2,ESM011
,0,0,0,0,0,0,0,0,0,B2,ESM011
,0,0,0,0,0,0,0,0,0,B2,ESM011
,0,0,0,0,0,0,0,0,0,C2,ESM012
,0,0,0,0,0,0,0,0,0,C2,ESM012
,0,0,0,0,0,0,0,0,0,C2,ESM012
,0,0,0,0,0,0,0,0,0,C2,ESM012
,0,0,0,0,0,0,0,0,0,C2,ESM012
,0,0,0,0,0,0,0,0,0,C2,ESM012
,0,0,0,0,0,0,0,0,0,C2,ESM012
,0,0,0,0,0,0,0,0,0,C2,ESM012
,0,0,0,0,0,0,0,0,0,C2,ESM012
,0,0,0,0,0,0,0,0,0,C2,ESM012
,0,0,0,0,0,0,0,0,0,C2,ESM012
,0,0,0,0,0,0,0,0,0,C2,ESM012
,0,0,0,0,0,0,0,0,0,C2,ESM012
,0,0,0,0,0,0,0,0,0,C2,ESM012
,0,0,0,0,0,0,0,0,0,C2,ESM012
,0,0,0,0,0,0,0,0,0,C2,ESM012
,0,0,0,0,0,0,0,0,0,C2,ESM012
,0,0,0,0,0,0,0,0,0,C2,ESM012
,0,0,0,0,0,0,0,0,0,C2,ESM012
,0,0,0,0,0,0,0,0,0,C2,ESM012
,0.07,12.74,0.01,0.19,13.54,0.007,7,1.12,0.14,C2,ESM012
,0.12,22.42,0.01,0.33,23.84,0.012,12,1.98,0.25,C2,ESM012
,0,0,0,0,0,0,0,0,0,C2,ESM012
,0,0,0,0,0,0,0,0,0,C2,ESM012
,0.19,35.06,0.02,0.51,37.27,0.019,19,3.1,0.39,C2,ESM012
,0.24,46.03,0.02,0.67,48.94,0.024,24,4.07,0.5,C2,ESM012
,0,0,0,0,0,0,0,0,0,C2,ESM012
,0,0,0,0,0,0,0,0,0,C2,ESM012
,0.21,40.24,0.02,0.59,42.78,0.021,21,3.55,0.43,C2,ESM012
,0.22,41.43,0.02,0.6,44.04,0.022,22,3.66,0.45,C2,ESM012
,0,0,0,0,0,0,0,0,0,C2,ESM012
,0,0,0,0,0,0,0,0,0,C2,ESM012
,0,0,0,0,0,0,0,0,0,D2,ESM013
,0,0,0,0,0,0,0,0,0,D2,ESM013
,0,0,0,0,0,0,0,0,0,D2,ESM013
,0,0,0,0,0,0,0,0,0,D2,ESM013
,0,0,0,0,0,0,0,0,0,D2,ESM013
,0,0,0,0,0,0,0,0,0,D2,ESM013
,0,0,0,0,0,0,0,0,0,D2,ESM013
,0,0,0,0,0,0,0,0,0,D2,ESM013
,0,0,0,0,0,0,0,0,0,D2,ESM013
,0,0,0,0,0,0,0,0,0,D2,ESM013
,0,0,0,0,0,0,0,0,0,D2,ESM013
,0,0,0,0,0,0,0,0,0,D2,ESM013
,0,0,0,0,0,0,0,0,0,D2,ESM013
,0,0,0,0,0,0,0,0,0,D2,ESM013
,0,0,0,0,0,0,0,0,0,D2,ESM013
,0,0,0,0,0,0,0,0,0,D2,ESM013
,0,0,0,0,0,0,0,0,0,D2,ESM013
,0,0,0,0,0,0,0,0,0,D2,ESM013
,0,0,0,0,0,0,0,0,0,D2,ESM013
,0,0,0,0,0,0,0,0,0,D2,ESM013
,0,0,0,0,0,0,0,0,0,D2,ESM013
,0,0,0,0,0,0,0,0,0,D2,ESM013
,0,0,0,0,0,0,0,0,0,D2,ESM013
,0,0,0,0,0,0,0,0,0,D2,ESM013
,0,0,0,0,0,0,0,0,0,D2,ESM013
,0,0,0,0,0,0,0,0,0,D2,ESM013
,0,0,0,0,0,0,0,0,0,D2,ESM013
,0,0,0,0,0,0,0,0,0,D2,ESM013
,0,0,0,0,0,0,0,0,0,D2,ESM013
,0,0,0,0,0,0,0,0,0,D2,ESM013
,0,0,0,0,0,0,0,0,0,D2,ESM013
,0,0,0,0,0,0,0,0,0,D2,ESM013
,0,0,0,0,0,0,0,0,0,E2,ESM014
,0,0,0,0,0,0,0,0,0,E2,ESM014
,0,0,0,0,0,0,0,0,0,E2,ESM014
,0,0,0,0,0,0,0,0,0,E2,ESM014
,0,0,0,0,0,0,0,0,0,E2,ESM014
,0,0,0,0,0,0,0,0,0,E2,ESM014
,0,0,0,0,0,0,0,0,0,E2,ESM014
,0,0,0,0,0,0,0,0,0,E2,ESM014
,0,0,0,0,0,0,0,0,0,F2,ESM015
,0,0,0,0,0,0,0,0,0,F2,ESM015
,0,0,0,0,0,0,0,0,0,F2,ESM015
,0,0,0,0,0,0,0,0,0,F2,ESM015
,0,0,0,0,0,0,0,0,0,F2,ESM015
,0,0,0,0,0,0,0,0,0,F2,ESM015
,0,0,0,0,0,0,0,0,0,F2,ESM015
,0,0,0,0,0,0,0,0,0,F2,ESM015
,0,0,0,0,0,0,0,0,0,H2,ESM017
,0,0,0,0,0,0,0,0,0,H2,ESM017
,0.11,21.61,0.01,0.32,22.98,0.011,11,1.91,0.16,H2,ESM017
,0.33,62.9,0.03,0.92,66.88,0.033,33,5.56,0.49,H2,ESM017
,0,0,0,0,0,0,0,0,0,A3,ESM018
,0,0,0,0,0,0,0,0,0,A3,ESM018
,0,0,0,0,0,0,0,0,0,A3,ESM018
,0,0,0,0,0,0,0,0,0,A3,ESM018
,0,0,0,0,0,0,0,0,0,A3,ESM018
,0,0,0,0,0,0,0,0,0,A3,ESM018
,0,0,0,0,0,0,0,0,0,A3,ESM018
,0,0,0,0,0,0,0,0,0,A3,ESM018
,0,0,0,0,0,0,0,0,0,A3,ESM018
,0,0,0,0,0,0,0,0,0,A3,ESM018
,0,0,0,0,0,0,0,0,0,A3,ESM018
,0,0,0,0,0,0,0,0,0,A3,ESM018
,0,0,0,0,0,0,0,0,0,A3,ESM018
,0,0,0,0,0,0,0,0,0,A3,ESM018
,0,0,0,0,0,0,0,0,0,A3,ESM018
,0,0,0,0,0,0,0,0,0,A3,ESM018
,0,0,0,0,0,0,0,0,0,A3,ESM018
,0,0,0,0,0,0,0,0,0,A3,ESM018
,0,0,0,0,0,0,0,0,0,A3,ESM018
,0,0,0,0,0,0,0,0,0,A3,ESM018
,0.03,6.13,0,0.09,6.52,0.003,3,0.54,0.06,A3,ESM018
,0.03,6.27,0,0.09,6.66,0.003,3,0.55,0.06,A3,ESM018
,0,0,0,0,0,0,0,0,0,A3,ESM018
,0,0,0,0,0,0,0,0,0,A3,ESM018
,0.1,19,0.01,0.28,20.2,0.01,10,1.68,0.2,A3,ESM018
,0.12,21.85,0.01,0.32,23.23,0.012,12,1.93,0.24,A3,ESM018
,0,0,0,0,0,0,0,0,0,A3,ESM018
,0.14,27.03,0.01,0.39,28.74,0.014,14,2.39,0.29,A3,ESM018
,0.31,58.06,0.03,0.85,61.73,0.031,31,5.13,0.63,A3,ESM018
,0.29,54.06,0.02,0.79,57.48,0.029,29,4.77,0.59,A3,ESM018
,0,0,0,0,0,0,0,0,0,A3,ESM018
,0,0,0,0,0,0,0,0,0,A3,ESM018
,0,0,0,0,0,0,0,0,0,D3,ESM021
,0,0,0,0,0,0,0,0,0,D3,ESM021
,0,0,0,0,0,0,0,0,0,D3,ESM021
,0,0,0,0,0,0,0,0,0,D3,ESM021
,0,0,0,0,0,0,0,0,0,D3,ESM021
,0,0,0,0,0,0,0,0,0,D3,ESM021
,0,0,0,0,0,0,0,0,0,D3,ESM021
,0,0,0,0,0,0,0,0,0,D3,ESM021
,0,0,0,0,0,0,0,0,0,D3,ESM021
,0,0,0,0,0,0,0,0,0,D3,ESM021
,0,0,0,0,0,0,0,0,0,D3,ESM021
,0,0,0,0,0,0,0,0,0,D3,ESM021
,0,0,0,0,0,0,0,0,0,D3,ESM021
,0,0,0,0,0,0,0,0,0,D3,ESM021
,0,0,0,0,0,0,0,0,0,D3,ESM021
,0,0,0,0,0,0,0,0,0,D3,ESM021
,0,0,0,0,0,0,0,0,0,D3,ESM021
,0,0,0,0,0,0,0,0,0,D3,ESM021
,0,0,0,0,0,0,0,0,0,D3,ESM021
,0,0,0,0,0,0,0,0,0,D3,ESM021
,0.05,9.21,0,0.13,9.8,0.005,5,0.81,0.1,D3,ESM021
,0.04,7.79,0,0.11,8.28,0.004,4,0.69,0.08,D3,ESM021
,0,0,0,0,0,0,0,0,0,D3,ESM021
,0,0,0,0,0,0,0,0,0,D3,ESM021
,0.09,16.53,0.01,0.24,17.57,0.009,9,1.46,0.18,D3,ESM021
,0.09,17,0.01,0.25,18.08,0.009,9,1.5,0.18,D3,ESM021
,0,0,0,0,0,0,0,0,0,D3,ESM021
,0,0,0,0,0,0,0,0,0,D3,ESM021
,0.08,15.68,0.01,0.23,16.67,0.008,8,1.39,0.16,D3,ESM021
,0.1,18.05,0.01,0.26,19.2,0.01,10,1.59,0.2,D3,ESM021
,0,0,0,0,0,0,0,0,0,D3,ESM021
,0,0,0,0,0,0,0,0,0,D3,ESM021
,0,0,0,0,0,0,0,0,0,F3,ESM023
,0,0,0,0,0,0,0,0,0,F3,ESM023
,0,0,0,0,0,0,0,0,0,F3,ESM023
,0,0,0,0,0,0,0,0,0,F3,ESM023
,0,0,0,0,0,0,0,0,0,F3,ESM023
,0,0,0,0,0,0,0,0,0,F3,ESM023
,0.05,10.16,0,0.15,10.8,0.005,5,0.9,0.1,F3,ESM023
,0,0,0,0,0,0,0,0,0,F3,ESM023
,0,0,0,0,0,0,0,0,0,G3,ESM024
,0,0,0,0,0,0,0,0,0,G3,ESM024
,0.03,6.03,0,0.09,6.41,0.003,3,0.53,0.07,G3,ESM024
,0.04,6.84,0,0.1,7.27,0.004,4,0.6,0.09,G3,ESM024
,0,0,0,0,0,0,0,0,0,A4,ESM026
,0,0,0,0,0,0,0,0,0,A4,ESM026
,0,0,0,0,0,0,0,0,0,A4,ESM026
,0,0,0,0,0,0,0,0,0,A4,ESM026
,0,0,0,0,0,0,0,0,0,A4,ESM026
,0,0,0,0,0,0,0,0,0,A4,ESM026
,0,0,0,0,0,0,0,0,0,A4,ESM026
,0,0,0,0,0,0,0,0,0,A4,ESM026
,0,0,0,0,0,0,0,0,0,A4,ESM026
,0,0,0,0,0,0,0,0,0,A4,ESM026
,0,0,0,0,0,0,0,0,0,A4,ESM026
,0,0,0,0,0,0,0,0,0,A4,ESM026
,0,0,0,0,0,0,0,0,0,A4,ESM026
,0,0,0,0,0,0,0,0,0,A4,ESM026
,0,0,0,0,0,0,0,0,0,A4,ESM026
,0,0,0,0,0,0,0,0,0,A4,ESM026
,0,0,0,0,0,0,0,0,0,A4,ESM026
,0,0,0,0,0,0,0,0,0,A4,ESM026
,0,0,0,0,0,0,0,0,0,A4,ESM026
,0,0,0,0,0,0,0,0,0,A4,ESM026
,0.04,8.37,0,0.12,8.9,0.004,4,0.74,0.09,A4,ESM026
,0.05,9.21,0,0.13,9.8,0.005,5,0.81,0.11,A4,ESM026
,0,0,0,0,0,0,0,0,0,A4,ESM026
,0,0,0,0,0,0,0,0,0,A4,ESM026
,0.08,15.21,0.01,0.22,16.17,0.008,8,1.34,0.17,A4,ESM026
,0.09,16.16,0.01,0.24,17.18,0.009,9,1.43,0.19,A4,ESM026
,0,0,0,0,0,0,0,0,0,A4,ESM026
,0,0,0,0,0,0,0,0,0,A4,ESM026
,0.09,17.72,0.01,0.26,18.83,0.009,9,1.56,0.19,A4,ESM026
,0.1,18.77,0.01,0.27,19.95,0.01,10,1.66,0.21,A4,ESM026
,0,0,0,0,0,0,0,0,0,A4,ESM026
,0,0,0,0,0,0,0,0,0,A4,ESM026
,0,0,0,0,0,0,0,0,0,F4,ESM031
,0,0,0,0,0,0,0,0,0,F4,ESM031
,0,0,0,0,0,0,0,0,0,F4,ESM031
,0,0,0,0,0,0,0,0,0,F4,ESM031
,0,0,0,0,0,0,0,0,0,F4,ESM031
,0,0,0,0,0,0,0,0,0,F4,ESM031
,0,0,0,0,0,0,0,0,0,F4,ESM031
,0,0,0,0,0,0,0,0,0,F4,ESM031
,0.09,16.39,0.01,0.24,17.43,0.009,9,1.45,0.18,H4,ESM033
,0,0,0,0,0,0,0,0,0,H4,ESM033
,0.25,46.75,0.02,0.68,49.7,0.025,25,4.13,0.5,H4,ESM033
,0,0,0,0,0,0,0,0,0,H4,ESM033
,0.35,65.27,0.03,0.95,69.4,0.035,35,5.76,0.69,H4,ESM033
,0,0,0,0,0,0,0,0,0,H4,ESM033
,0.06,11.31,0,0.17,12.03,0.006,6,1,0.12,H4,ESM033
,0,0,0,0,0,0,0,0,0,H4,ESM033
,0,0,0,0,0,0,0,0,0,A5,ESM034
,0,0,0,0,0,0,0,0,0,A5,ESM034
,0,0,0,0,0,0,0,0,0,A5,ESM034
,0,0,0,0,0,0,0,0,0,A5,ESM034
,0,0,0,0,0,0,0,0,0,A5,ESM034
,0,0,0,0,0,0,0,0,0,A5,ESM034
,0,0,0,0,0,0,0,0,0,A5,ESM034
,0,0,0,0,0,0,0,0,0,A5,ESM034
,0,0,0,0,0,0,0,0,0,A5,ESM034
,0,0,0,0,0,0,0,0,0,A5,ESM034
,0,0,0,0,0,0,0,0,0,A5,ESM034
,0,0,0,0,0,0,0,0,0,A5,ESM034
,0,0,0,0,0,0,0,0,0,A5,ESM034
,0,0,0,0,0,0,0,0,0,A5,ESM034
,0,0,0,0,0,0,0,0,0,A5,ESM034
,0,0,0,0,0,0,0,0,0,A5,ESM034
,0,0,0,0,0,0,0,0,0,A5,ESM034
,0,0,0,0,0,0,0,0,0,A5,ESM034
,0,0,0,0,0,0,0,0,0,A5,ESM034
,0,0,0,0,0,0,0,0,0,A5,ESM034
,0,0,0,0,0,0,0,0,0,A5,ESM034
,0,0,0,0,0,0,0,0,0,A5,ESM034
,0,0,0,0,0,0,0,0,0,A5,ESM034
,0,0,0,0,0,0,0,0,0,A5,ESM034
,0,0,0,0,0,0,0,0,0,A5,ESM034
,0,0,0,0,0,0,0,0,0,A5,ESM034
,0,0,0,0,0,0,0,0,0,A5,ESM034
,0,0,0,0,0,0,0,0,0,A5,ESM034
,0,0,0,0,0,0,0,0,0,A5,ESM034
,0,0,0,0,0,0,0,0,0,A5,ESM034
,0,0,0,0,0,0,0,0,0,A5,ESM034
,0,0,0,0,0,0,0,0,0,A5,ESM034
,0,0,0,0,0,0,0,0,0,B5,ESM035
,0,0,0,0,0,0,0,0,0,B5,ESM035
,0,0,0,0,0,0,0,0,0,B5,ESM035
,0,0,0,0,0,0,0,0,0,B5,ESM035
,0,0,0,0,0,0,0,0,0,B5,ESM035
,0,0,0,0,0,0,0,0,0,B5,ESM035
,0,0,0,0,0,0,0,0,0,B5,ESM035
,0,0,0,0,0,0,0,0,0,B5,ESM035
,0,0,0,0,0,0,0,0,0,B5,ESM035
,0,0,0,0,0,0,0,0,0,B5,ESM035
,0,0,0,0,0,0,0,0,0,B5,ESM035
,0,0,0,0,0,0,0,0,0,B5,ESM035
,0,0,0,0,0,0,0,0,0,B5,ESM035
,0,0,0,0,0,0,0,0,0,B5,ESM035
,0,0,0,0,0,0,0,0,0,B5,ESM035
,0,0,0,0,0,0,0,0,0,B5,ESM035
,0,0,0,0,0,0,0,0,0,B5,ESM035
,0,0,0,0,0,0,0,0,0,B5,ESM035
,0,0,0,0,0,0,0,0,0,B5,ESM035
,0,0,0,0,0,0,0,0,0,B5,ESM035
,0,0,0,0,0,0,0,0,0,B5,ESM035
,0,0,0,0,0,0,0,0,0,B5,ESM035
,0,0,0,0,0,0,0,0,0,B5,ESM035
,0,0,0,0,0,0,0,0,0,B5,ESM035
,0.05,10.26,0,0.15,10.91,0.005,5,0.91,0.1,B5,ESM035
,0.09,16.77,0.01,0.24,17.83,0.009,9,1.48,0.18,B5,ESM035
,0,0,0,0,0,0,0,0,0,B5,ESM035
,0,0,0,0,0,0,0,0,0,B5,ESM035
,0.24,45.66,0.02,0.67,48.55,0.024,24,4.03,0.48,B5,ESM035
,0.23,43.9,0.02,0.64,46.67,0.023,23,3.88,0.46,B5,ESM035
,0,0,0,0,0,0,0,0,0,B5,ESM035
,0,0,0,0,0,0,0,0,0,B5,ESM035
,0,0,0,0,0,0,0,0,0,C5,ESM036
,0,0,0,0,0,0,0,0,0,C5,ESM036
,0,0,0,0,0,0,0,0,0,C5,ESM036
,0,0,0,0,0,0,0,0,0,C5,ESM036
,0,0,0,0,0,0,0,0,0,C5,ESM036
,0,0,0,0,0,0,0,0,0,C5,ESM036
,0,0,0,0,0,0,0,0,0,C5,ESM036
,0,0,0,0,0,0,0,0,0,C5,ESM036
,0,0,0,0,0,0,0,0,0,C5,ESM036
,0,0,0,0,0,0,0,0,0,C5,ESM036
,0,0,0,0,0,0,0,0,0,C5,ESM036
,0,0,0,0,0,0,0,0,0,C5,ESM036
,0,0,0,0,0,0,0,0,0,C5,ESM036
,0,0,0,0,0,0,0,0,0,C5,ESM036
,0,0,0,0,0,0,0,0,0,C5,ESM036
,0,0,0,0,0,0,0,0,0,C5,ESM036
,0,0,0,0,0,0,0,0,0,C5,ESM036
,0,0,0,0,0,0,0,0,0,C5,ESM036
,0,0,0,0,0,0,0,0,0,C5,ESM036
,0,0,0,0,0,0,0,0,0,C5,ESM036
,0,0,0,0,0,0,0,0,0,C5,ESM036
,0,0,0,0,0,0,0,0,0,C5,ESM036
,0,0,0,0,0,0,0,0,0,C5,ESM036
,0,0,0,0,0,0,0,0,0,C5,ESM036
,0,0,0,0,0,0,0,0,0,C5,ESM036
,0,0,0,0,0,0,0,0,0,C5,ESM036
,0,0,0,0,0,0,0,0,0,C5,ESM036
,0,0,0,0,0,0,0,0,0,C5,ESM036
,0,0,0,0,0,0,0,0,0,C5,ESM036
,0,0,0,0,0,0,0,0,0,C5,ESM036
,0,0,0,0,0,0,0,0,0,C5,ESM036
,0,0,0,0,0,0,0,0,0,C5,ESM036
,0,0,0,0,0,0,0,0,0,D5,ESM037
,0,0,0,0,0,0,0,0,0,D5,ESM037
,0,0,0,0,0,0,0,0,0,D5,ESM037
,0,0,0,0,0,0,0,0,0,D5,ESM037
,0,0,0,0,0,0,0,0,0,D5,ESM037
,0,0,0,0,0,0,0,0,0,D5,ESM037
,0,0,0,0,0,0,0,0,0,D5,ESM037
,0,0,0,0,0,0,0,0,0,D5,ESM037
,0,0,0,0,0,0,0,0,0,D5,ESM037
,0,0,0,0,0,0,0,0,0,D5,ESM037
,0,0,0,0,0,0,0,0,0,D5,ESM037
,0,0,0,0,0,0,0,0,0,D5,ESM037
,0,0,0,0,0,0,0,0,0,D5,ESM037
,0,0,0,0,0,0,0,0,0,D5,ESM037
,0,0,0,0,0,0,0,0,0,D5,ESM037
,0,0,0,0,0,0,0,0,0,D5,ESM037
,0,0,0,0,0,0,0,0,0,D5,ESM037
,0,0,0,0,0,0,0,0,0,D5,ESM037
,0,0,0,0,0,0,0,0,0,D5,ESM037
,0,0,0,0,0,0,0,0,0,D5,ESM037
,0,0,0,0,0,0,0,0,0,D5,ESM037
,0,0,0,0,0,0,0,0,0,D5,ESM037
,0,0,0,0,0,0,0,0,0,D5,ESM037
,0,0,0,0,0,0,0,0,0,D5,ESM037
,0,0,0,0,0,0,0,0,0,D5,ESM037
,0,0,0,0,0,0,0,0,0,D5,ESM037
,0,0,0,0,0,0,0,0,0,D5,ESM037
,0,0,0,0,0,0,0,0,0,D5,ESM037
,0,0,0,0,0,0,0,0,0,D5,ESM037
,0,0,0,0,0,0,0,0,0,D5,ESM037
,0,0,0,0,0,0,0,0,0,D5,ESM037
,0,0,0,0,0,0,0,0,0,D5,ESM037
,0.04,6.61,0,0.1,7.02,0.004,4,0.58,0.09,E5,ESM038
,0,0,0,0,0,0,0,0,0,E5,ESM038
,0.1,19.48,0.01,0.28,20.71,0.01,10,1.72,0.22,E5,ESM038
,0,0,0,0,0,0,0,0,0,E5,ESM038
,0.16,29.64,0.01,0.43,31.51,0.016,16,2.62,0.34,E5,ESM038
,0.04,8.37,0,0.12,8.9,0.004,4,0.74,0.09,E5,ESM038
,0.19,35.3,0.02,0.52,37.53,0.019,19,3.12,0.41,E5,ESM038
,0.06,10.74,0,0.16,11.42,0.006,6,0.95,0.13,E5,ESM038
,0,0,0,0,0,0,0,0,0,G5,ESM040
,0,0,0,0,0,0,0,0,0,G5,ESM040
,0,0,0,0,0,0,0,0,0,G5,ESM040
,0,0,0,0,0,0,0,0,0,G5,ESM040
,0,0,0,0,0,0,0,0,0,G5,ESM040
,0,0,0,0,0,0,0,0,0,G5,ESM040
,0,0,0,0,0,0,0,0,0,G5,ESM040
,0,0,0,0,0,0,0,0,0,G5,ESM040
,0,0,0,0,0,0,0,0,0,H5,ESM041
,0,0,0,0,0,0,0,0,0,H5,ESM041
,0,0,0,0,0,0,0,0,0,H5,ESM041
,0,0,0,0,0,0,0,0,0,H5,ESM041
,0,0,0,0,0,0,0,0,0,A6,ESM042
,0,0,0,0,0,0,0,0,0,A6,ESM042
,0,0,0,0,0,0,0,0,0,A6,ESM042
,0,0,0,0,0,0,0,0,0,A6,ESM042
,0,0,0,0,0,0,0,0,0,A6,ESM042
,0,0,0,0,0,0,0,0,0,A6,ESM042
,0,0,0,0,0,0,0,0,0,A6,ESM042
,0,0,0,0,0,0,0,0,0,A6,ESM042
,0.04,7.79,0,0.11,8.28,0.004,4,0.69,0.08,B6,ESM043
,0.11,21.37,0.01,0.31,22.72,0.011,11,1.89,0.23,B6,ESM043
,0.05,8.6,0,0.13,9.15,0.005,5,0.76,0.1,B6,ESM043
,0,0,0,0,0,0,0,0,0,B6,ESM043
,0.05,9.32,0,0.14,9.9,0.005,5,0.82,0.07,D6,ESM045
,0.12,21.71,0.01,0.32,23.08,0.012,12,1.92,0.16,D6,ESM045
,0.22,41.9,0.02,0.61,44.55,0.022,22,3.7,0.3,D6,ESM045
,0.35,66.7,0.03,0.97,70.91,0.035,35,5.89,0.48,D6,ESM045
,0.2,36.72,0.02,0.54,39.04,0.02,20,3.24,0.26,F6,ESM047
,0.55,102.55,0.05,1.5,109.03,0.055,55,9.06,0.72,F6,ESM047
,0.47,88.45,0.04,1.29,94.03,0.047,47,7.81,0.62,F6,ESM047
,0.08,15.92,0.01,0.23,16.93,0.008,8,1.41,0.1,F6,ESM047
,0,0,0,0,0,0,0,0,0,G6,ESM048
,0,0,0,0,0,0,0,0,0,G6,ESM048
,0,0,0,0,0,0,0,0,0,G6,ESM048
,0,0,0,0,0,0,0,0,0,G6,ESM048
,0,0,0,0,0,0,0,0,0,A7,ESM050
,0,0,0,0,0,0,0,0,0,A7,ESM050
,0.05,8.84,0,0.13,9.4,0.005,5,0.78,0.06,A7,ESM050
,0.05,8.84,0,0.13,9.4,0.005,5,0.78,0.06,A7,ESM050
,0.05,8.6,0,0.13,9.15,0.005,5,0.76,0.06,A7,ESM050
,0.05,9.21,0,0.13,9.8,0.005,5,0.81,0.06,A7,ESM050
,0.19,36.35,0.02,0.53,38.64,0.019,19,3.21,0.24,A7,ESM050
,0.26,48.98,0.02,0.71,52.08,0.026,26,4.33,0.33,A7,ESM050
,0.16,29.5,0.01,0.43,31.37,0.016,16,2.61,0.2,A7,ESM050
,0.15,28.93,0.01,0.42,30.76,0.015,15,2.55,0.19,A7,ESM050
,0.14,26.56,0.01,0.39,28.23,0.014,14,2.35,0.18,A7,ESM050
,0.16,29.16,0.01,0.43,31.01,0.016,16,2.58,0.2,A7,ESM050
,0.07,12.5,0.01,0.18,13.29,0.007,7,1.1,0.09,A7,ESM050
,0.08,14.29,0.01,0.21,15.2,0.008,8,1.26,0.1,A7,ESM050
,0.1,18.43,0.01,0.27,19.59,0.01,10,1.63,0.13,A7,ESM050
,0.11,20.76,0.01,0.3,22.08,0.011,11,1.83,0.14,A7,ESM050
,0.14,25.51,0.01,0.37,27.12,0.014,14,2.25,0.18,A7,ESM050
,0.13,23.95,0.01,0.35,25.46,0.013,13,2.11,0.16,A7,ESM050
,0.39,73.97,0.03,1.08,78.64,0.039,39,6.53,0.49,A7,ESM050
,0.41,77.77,0.03,1.14,82.69,0.041,41,6.87,0.52,A7,ESM050
,0.43,79.98,0.04,1.17,85.03,0.043,43,7.06,0.54,A7,ESM050
,0.58,109.05,0.05,1.59,115.94,0.058,58,9.63,0.73,A7,ESM050
,1.08,203.51,0.09,2.97,216.37,0.108,108,17.97,1.36,A7,ESM050
,1.05,198.36,0.09,2.9,210.89,0.105,105,17.52,1.32,A7,ESM050
,0.8,149.66,0.07,2.18,159.11,0.08,80,13.22,1.01,A7,ESM050
,0.89,167.57,0.07,2.45,178.15,0.089,89,14.8,1.12,A7,ESM050
,1.4,263.74,0.12,3.85,280.4,0.14,140,23.29,1.76,A7,ESM050
,1.24,232.46,0.1,3.39,247.15,0.124,124,20.53,1.56,A7,ESM050
,1.28,240.68,0.11,3.51,255.89,0.128,128,21.26,1.61,A7,ESM050
,1.4,263.74,0.12,3.85,280.4,0.14,140,23.29,1.76,A7,ESM050
,1.48,277.85,0.12,4.06,295.4,0.148,148,24.54,1.86,A7,ESM050
,1.31,246.2,0.11,3.59,261.75,0.131,131,21.74,1.65,A7,ESM050
,0.05,9.45,0,0.14,10.05,0.005,5,0.83,0.11,C7,ESM052
,0.04,8.03,0,0.12,8.54,0.004,4,0.71,0.09,C7,ESM052
,0,0,0,0,0,0,0,0,0,C7,ESM052
,0,0,0,0,0,0,0,0,0,C7,ESM052
